帳號名稱,龜地灣旅棧
時區,'+09:00
下載時間,2025/12/06 06:34
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/06/08,22:22:21,"Yiru🐷感謝您將龜地灣旅棧設為好友 (wink)

我們將不定時推出各項活動和優惠 ~
(sparkle) 凡使用官網訂房及享優惠 (sparkle)

本旅棧提供免費停車場
需完成辦理登記入住(car)才能進入停車場(blushing smile)

☎電話 08-8822161 
(office)地址 屏東縣車城鄉龍井路1-18號 
(love letter)LINE ID @k088822161

🔻Facebook粉絲專頁
https://ktwhotels.com/lwfb

🔻IG粉專
https://ktwhotels.com/lwig

(car)導航連結
https://ktwhotels.com/lwgm"
Account,自動回應訊息,2024/06/08,22:22:21,"🔻旅棧官方訂房網址
https://lihi.tv/gBe19

(light bulb)訂房後完成訂金支付才予以保留房間喔(!!!)
(light bulb)任何房型需求請填寫於訂房網頁備註欄 謝謝 (kiss)"
Account,自動回應訊息,2024/06/08,22:22:21,貼圖已傳送
User,Unknown,2024/06/08,22:22:26,您好
User,Unknown,2024/06/08,22:22:36,我是306
User,Unknown,2024/06/08,22:23:13,在麻煩您了
Account,Lyken,2024/06/08,22:32:59,請問您的車牌號碼
Account,Lyken,2024/06/08,22:33:05,我這裡先做登記
User,Unknown,2024/06/08,22:33:31,Bwj8706
Account,Lyken,2024/06/08,22:35:57,請問一下入住人姓名和聯絡電話
User,Unknown,2024/06/08,22:36:30,"張薏茹
0916381102"
User,Unknown,2024/06/08,22:41:22,請問停車是停在哪呢
Account,Lyken,2024/06/08,22:46:00,停車位都滿了噢，路邊不是紅線都可以停
User,Unknown,2024/06/08,22:46:12,好
User,Unknown,2024/06/09,00:55:13,哈羅
User,Unknown,2024/06/09,00:55:23,請問房卡置放位置
Account,Lyken,2024/06/09,00:55:33,等等會傳照片給您喔
User,Unknown,2024/06/09,00:55:44,謝謝您，麻煩了🙏
Account,Lyken,2024/06/09,01:03:33,照片已傳送
Account,Lyken,2024/06/09,01:03:33,照片已傳送
Account,Lyken,2024/06/09,01:03:34,照片已傳送
User,Unknown,2024/06/09,01:04:12,好的謝謝
User,Unknown,2024/06/09,01:04:21,麻煩您了 抱歉
Account,Lyken,2024/06/09,01:04:38,門口的柱子上有信箱，直接上掀開就可拿到房卡，進大廳左轉直走就可以抵達電梯，3樓306號房！
Account,Lyken,2024/06/09,01:06:12,萬一真沒找到位置停車可以停騎樓白車旁，有可能會被開勸導單，被開紅單的機率不大，麻煩自行評估，謝謝
Account,Lyken,2024/06/09,01:08:14,正門請開左邊那扇，右邊會上鎖
User,Unknown,2024/06/09,01:09:39,謝謝
