帳號名稱,龜地灣旅棧
時區,'+09:00
下載時間,2025/12/06 06:33
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2025/04/01,23:23:28,"☀️🦁宣尹🐶🎼感謝您將龜地灣旅棧設為好友 (wink)

我們將不定時推出各項活動和優惠 ~
(sparkle) 凡使用官網訂房及享優惠 (sparkle)

本旅棧提供免費停車場
需完成辦理登記入住(car)才能進入停車場(blushing smile)
☎電話 08-8822161 
(office)地址 屏東縣車城鄉龍井路1-18號 
(love letter)LINE ID: @k088822161
🔻Facebook粉絲專頁
https://ktwhotel.com/FB
🔻IG粉專
https://ktwhotel.com/IG
(car)導航連結
https://ktwhotel.com/google_map"
Account,自動回應訊息,2025/04/01,23:23:28,"🔻旅棧官方訂房網址
https://ktwhotel.com/official-OTA

(light bulb)訂房後完成訂金支付才予以保留房間喔(!!!)
(light bulb)任何房型需求請填寫於訂房網頁備註欄 謝謝 (kiss)
----------------------------------------------------------------
非上列網址預定，皆不屬於官網訂單。
非官網定訂單(如agoda  booking 攜程 易遊網)問題，請洽預定平台客服電話。

館內停車位及床型為官網預定需求優先，如您在其餘訂房網站預定，館方不保證能有停車位或您需求之房型，館方會盡力幫您安排，敬請海涵。

Agoda	  02-7750-7701	
Booking.  02-8793-3061
Airbnb	  0800-868313
Expedia	  02-77438472"
Account,自動回應訊息,2025/04/01,23:23:28,貼圖已傳送
Account,自動回應訊息,2025/04/01,23:23:28,"☀️🦁宣尹🐶🎼您好，館內相關資訊請先參閱上述內容，訂房相關問題，請直接留言告知[內容]和[訂單編號]，
請複製貼上訂單編號，不要截圖
請複製貼上訂單編號，不要截圖
請複製貼上訂單編號，不要截圖
訂房相關事項，將於工作時間回覆您。謝謝"
User,Unknown,2025/04/01,23:27:45,"訂房編號
1571382704
預定4/1-4/2一晚
因家人車禍故無法成行
想詢問是否可以協助取消"
User,Unknown,2025/04/01,23:41:26,照片已傳送
User,Unknown,2025/04/01,23:41:36,這是預定人資料
User,Unknown,2025/04/01,23:41:40,照片已傳送
User,Unknown,2025/04/01,23:41:57,這是哥哥的資料
User,Unknown,2025/04/01,23:42:02,照片已傳送
User,Unknown,2025/04/01,23:42:11,車禍住院中
Account,Lyken,2025/04/01,23:43:04,好的
User,Unknown,2025/04/01,23:44:06,"想麻煩你們協助
如果可以取消訂單
萬分感謝(謝謝)"
Account,Lyken,2025/04/02,00:54:27,"您好，很遺憾聽到您發生車禍，希望您一切平安無礙。
關於這次的訂房，由於是透過 Agoda 平台預訂，我們無法直接為您取消，建議您可以聯繫 Agoda 客服說明情況，或在 Agoda App 中查看是否有「申請免費取消」的選項可以使用。
如有需要我們協助提供旅館這邊的說明，我們也很樂意幫忙。祝您早日康復！"
