帳號名稱,龜地灣旅棧
時區,'+09:00
下載時間,2025/12/06 06:34
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/05/21,21:31:48,"吳宗泰感謝您將龜地灣旅棧設為好友 (wink)

我們將不定時推出各項活動和優惠 ~
(sparkle) 凡使用官網訂房及享優惠 (sparkle)

本旅棧提供免費停車場
需完成辦理登記入住(car)才能進入停車場(blushing smile)

☎電話 08-8822161 
(office)地址 屏東縣車城鄉龍井路1-18號 
(love letter)LINE ID @k088822161

🔻Facebook粉絲專頁
https://ktwhotels.com/lwfb

🔻IG粉專
https://ktwhotels.com/lwig

(car)導航連結
https://ktwhotels.com/lwgm"
Account,自動回應訊息,2024/05/21,21:31:48,"🔻旅棧官方訂房網址
https://lihi.tv/gBe19

(light bulb)訂房後完成訂金支付才予以保留房間喔(!!!)
(light bulb)任何房型需求請填寫於訂房網頁備註欄 謝謝 (kiss)"
Account,自動回應訊息,2024/05/21,21:31:48,貼圖已傳送
User,Unknown,2024/05/21,21:32:03,照片已傳送
Account,Lyken,2024/05/21,21:39:40,是的，再麻煩幫我們操作免費退款喔
User,Unknown,2024/05/21,22:11:24,"龜地灣旅棧您好：
很高興有這個機會訂購貴司的旅宿，由於已安排個人行程，加上該時段為連續假期，愈接近假期訂房價格愈貴，此次的取消將影響我後續行程的規劃和預算。

依據我國民法相關規定，網路標價買賣屬於要約之行為，原則上此次的契約已成立，貴司是要執行履約義務。

"
Account,Lyken,2024/05/22,00:35:38,您先取消，如因入住上有困難我們可以協助處理，因為你預定的平台是agoda。旅棧已盡義務告知，後續將不在由旅棧回覆，由訂房agoda回覆。
User,Unknown,2024/05/22,00:36:09,已取消
Account,Lyken,2024/05/22,00:36:36,好的，謝謝您的配合
Account,Lyken,2024/05/22,00:38:56,如果需改為旅棧官網預定，我可以提供相同房型官網預定價在折價1500含早餐。
Account,Lyken,2024/05/22,00:39:15,"吳宗泰您好!
旅棧官方訂房網址
https://lihi.tv/gBe19
可以查詢需要的[房型][價錢][專案][空房數量]。

訂房後完成訂金支付才予以保留房間，
任何房型需求請填寫於訂房網頁備註欄，
並請在完成訂房後告知我們訂單編號，
以方便後續的服務喔。
"
Account,Lyken,2024/05/22,00:40:34,您可以再參考看看
