帳號名稱,龜地灣旅棧
時區,'+09:00
下載時間,2025/12/06 06:35
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/02/27,21:31:36,"賴宜感謝您將龜地灣旅棧設為好友 (wink)

我們將不定時推出各項活動和優惠 ~
(sparkle) 凡使用官網訂房及享優惠 (sparkle)

本旅棧提供免費停車場
需完成辦理登記入住(car)才能進入停車場(blushing smile)

☎電話 08-8822161 
(office)地址 屏東縣車城鄉龍井路1-18號 
(love letter)LINE ID @k088822161

🔻Facebook粉絲專頁
https://ktwhotels.com/lwfb

🔻IG粉專
https://ktwhotels.com/lwig

(car)導航連結
https://ktwhotels.com/lwgm"
Account,自動回應訊息,2024/02/27,21:31:36,"🔻旅棧官方訂房網址
https://lihi.tv/gBe19

(light bulb)訂房後完成訂金支付才予以保留房間喔(!!!)
(light bulb)任何房型需求請填寫於訂房網頁備註欄 謝謝 (kiss)"
Account,自動回應訊息,2024/02/27,21:31:36,貼圖已傳送
User,Unknown,2024/02/27,21:31:42,嗨
Account,AI自動回應訊息,2024/02/27,21:31:42,"賴宜Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
User,Unknown,2024/02/27,21:32:20,"嗨
您的訂單編號為：1161161752
"
Account,AI自動回應訊息,2024/02/27,21:32:21,"謝謝您的訊息 (moon wink)

此為自動回覆系統，敬請耐心等候客服人員與您聯絡。

訂單問題可以先提供訂單編號，以利客服人員作業縮減等待時間(moon big smile)"
User,Unknown,2024/02/27,21:33:19,"請在幫忙確認
謝謝"
Account,AI自動回應訊息,2024/02/27,21:33:19,"賴宜很高興能為您服務，如有其他疑問
歡迎隨時與我們聯絡，謝謝(cony kiss)"
User,Unknown,2024/02/27,21:36:01,請問飯店停車場在哪裡呢？需要付費嗎？
Account,AI自動回應訊息,2024/02/27,21:36:02,"(sparkle)本旅棧附有室內外停車場 (sparkle)
無法指定，需視當天情況安排停車位。​
需先Check in才能進入停車場唷，謝謝 (moon big smile)"
User,Unknown,2024/02/28,08:41:31,使用adidas訂房
Account,AI自動回應訊息,2024/02/28,08:41:31,"賴宜Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
User,Unknown,2024/02/28,08:42:00,更正 Agoda 訂房
