帳號名稱,龜地灣旅棧
時區,'+09:00
下載時間,2025/12/06 06:35
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/01/26,20:14:46,"藍青玉感謝您將龜地灣旅棧設為好友 (wink)

我們將不定時推出各項活動和優惠 ~
(sparkle) 凡使用官網訂房及享優惠 (sparkle)

本旅棧提供免費停車場
需完成辦理登記入住(car)才能進入停車場(blushing smile)

☎電話 08-8822161 
(office)地址 屏東縣車城鄉龍井路1-18號 
(love letter)LINE ID @k088822161

🔻Facebook粉絲專頁
https://ktwhotels.com/lwfb

🔻IG粉專
https://ktwhotels.com/lwig

(car)導航連結
https://ktwhotels.com/lwgm"
Account,自動回應訊息,2024/01/26,20:14:46,"🔻旅棧官方訂房網址
https://lihi.tv/gBe19

(light bulb)訂房後完成訂金支付才予以保留房間喔(!!!)
(light bulb)任何房型需求請填寫於訂房網頁備註欄 謝謝 (kiss)"
Account,自動回應訊息,2024/01/26,20:14:46,貼圖已傳送
User,Unknown,2024/01/26,20:19:24,"您好,想確認下星期二的住宿，Agoda訂的,已經付款。訂單編號1131911388"
Account,AI自動回應訊息,2024/01/26,20:19:25,"藍青玉很高興能為您服務，如有其他疑問
歡迎隨時與我們聯絡，謝謝(cony kiss)"
Account,敏min,2024/01/26,20:21:27,您好，這邊有收到您的預定，1/30入住1晚標準三人房，不含早餐
User,Unknown,2024/01/26,20:21:49,"好,謝謝"
Account,AI自動回應訊息,2024/01/26,20:21:50,"藍青玉很高興能為您服務，如有其他疑問
歡迎隨時與我們聯絡，謝謝(cony kiss)"
Account,敏min,2024/01/30,12:17:25,您好，請問今天預計幾點抵達呢
User,Unknown,2024/01/30,12:21:05,三點多
Account,敏min,2024/01/30,12:26:53,好的
